image_id,split,image_path,mask_path,prediction_path,width,height,threshold,model_forward_latency_ms,tp,fp,fn,tn,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa,water_fraction,predicted_water_fraction,water_fraction_error,target_has_water,prediction_has_water,empty_mask_correct,empty_mask_false_positive,empty_policy,boundary_precision,boundary_recall,boundary_f1,boundary_iou,hd95,assd
water_body_8404,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8404.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8404.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8404.png,113,118,0.45,10.803815841674805,2413,410,930,9581,0.6429523048228084,0.7826792085630879,0.8547644349982289,0.7218067603948549,0.958963066760084,0.8995050247487626,0.8403849135774695,0.7222632362760404,0.717923088607958,0.2507124643767812,0.21171441427928603,-0.03899805009749516,True,True,False,False,perfect_if_both_empty,1.0,0.7352445193929174,0.847424684159378,0.2644230769230769,5.0,1.3580691753534704
water_body_8405,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8405.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8405.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8405.png,158,168,0.45,10.803815841674805,14011,1546,1574,9413,0.8178740295370965,0.8998137563419176,0.9006235135308864,0.899005453962143,0.8589287343735742,0.8824593128390597,0.8789670941678587,0.7576486888523516,0.7576468968340592,0.5871383363471971,0.586083484026522,-0.0010548523206751481,True,True,False,False,perfect_if_both_empty,0.9637760702524698,0.5799705449189986,0.7241625369745416,0.0945602440264362,14.02675163571365,3.374151723591738
water_body_8406,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8406.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8406.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8406.png,106,112,0.45,10.803815841674805,6625,733,1022,3492,0.7905727923627685,0.8830389870043319,0.9003805381897255,0.8663528180986008,0.8265088757396449,0.852173180592992,0.8464308469191228,0.683352494072706,0.6824173749188109,0.6441206199460916,0.619777628032345,-0.02434299191374656,True,True,False,False,perfect_if_both_empty,0.9935897435897436,0.6925826630920465,0.8162190626645605,0.25305961310698777,5.656854249492381,1.5939440638443931
water_body_8408,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8408.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8408.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8408.png,133,141,0.45,10.976991653442383,5244,655,1234,11620,0.7351745408663957,0.8473782015027874,0.8889642312256315,0.8095091077493053,0.9466395112016294,0.8992694502212979,0.8780743094754673,0.7743370500652336,0.7724513575377172,0.3454380632432144,0.3145630032528129,-0.03087505999040152,True,True,False,False,perfect_if_both_empty,0.998166819431714,0.658994032395567,0.7938710072899083,0.2659300184162063,10.77959445669359,2.3162583809668074
water_body_8409,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8409.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8409.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8409.png,239,254,0.45,10.976991653442383,14061,1164,3904,41577,0.7350619478279052,0.8473034046399518,0.9235467980295566,0.7826885610910103,0.972766196392223,0.9165156656673146,0.8777273787416167,0.7955193680432431,0.7903948424397857,0.2959345040028992,0.25079893256020824,-0.04513557144269098,True,True,False,False,perfect_if_both_empty,0.9903846153846154,0.602610338313584,0.7493005633846616,0.22156133828996283,15.86797181058919,3.007066734787594
water_body_841,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_841.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_841.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_841.png,375,633,0.45,10.976991653442383,82793,2060,8182,144340,0.8899123985596818,0.9417498919398503,0.9757227204695179,0.9100632041769717,0.9859289617486339,0.9568530805687204,0.9479960829628028,0.9089415078530095,0.9075526958329226,0.38325434439178513,0.35746392838335966,-0.025790416008425465,True,True,False,False,perfect_if_both_empty,0.8730038022813689,0.3705357142857143,0.5202554211473204,0.05629018561203445,50.91168824543142,13.450827768059474
water_body_8411,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8411.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8411.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8411.png,95,98,0.45,10.976991653442383,579,437,721,7573,0.3333333333333333,0.5,0.5698818897637795,0.4453846153846154,0.9454431960049937,0.8756176154672395,0.6954139056948045,0.43445472549937064,0.4301916031196022,0.13963480128893663,0.10912996777658432,-0.03050483351235231,True,True,False,False,perfect_if_both_empty,1.0,0.6427406199021207,0.7825223435948362,0.3071808510638298,18.0,2.603225162308332
water_body_8412,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8412.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8412.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8412.png,96,102,0.45,10.51965618133545,8206,296,358,932,0.9261851015801355,0.9616781905543186,0.9651846624323689,0.958197104156936,0.758957654723127,0.9332107843137255,0.8585773794400315,0.7022552455654302,0.7019749054542774,0.8745915032679739,0.8682598039215687,-0.006331699346405206,True,True,False,False,perfect_if_both_empty,1.0,0.5612788632326821,0.7189988623435722,0.28836424957841483,15.652475842498529,3.595730908970892
water_body_8413,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8413.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8413.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8413.png,111,119,0.45,10.51965618133545,5752,479,1189,5789,0.7752021563342318,0.8733677497722442,0.9231263039640507,0.8286990347212218,0.9235800893426931,0.873722461957756,0.8761395620319574,0.7525063483706461,0.7481705323679315,0.5254750548868196,0.4717238246650011,-0.053751230221818436,True,True,False,False,perfect_if_both_empty,0.9924242424242424,0.7009735744089013,0.8216181237827983,0.23492462311557788,5.0,1.603952079240231
water_body_8416,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8416.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8416.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8416.png,267,285,0.45,10.51965618133545,26667,5022,2968,41438,0.7694549441671236,0.869708433892114,0.8415222948026129,0.8998481525223553,0.8919070167886354,0.8949996714633025,0.8958775846554954,0.7831733152365077,0.7819418520858703,0.3894474012747224,0.4164399763453578,0.026992575070635405,True,True,False,False,perfect_if_both_empty,0.9721322099805574,0.5947675082828744,0.7380084960286563,0.17532016281147622,10.63014581273465,2.644443103293414
water_body_8418,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8418.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8418.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8418.png,207,222,0.45,10.51965618133545,27053,1038,1582,16281,0.911704242914434,0.9538130663187956,0.9630486632729344,0.9447529247424481,0.9400658236618742,0.9429864647255951,0.9424093742021611,0.8796370576092064,0.879361055797482,0.6231231231231231,0.61128519824172,-0.011837924881403117,True,True,False,False,perfect_if_both_empty,0.9505703422053232,0.708135593220339,0.8116359612621582,0.10552486187845304,6.4031242374328485,2.4400128372366083
water_body_8419,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8419.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8419.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8419.png,201,215,0.45,10.510647773742676,27089,1207,1362,13557,0.9133791894261245,0.9547288843463091,0.9573437941758552,0.9521282204491933,0.9182470875101598,0.9405530487099387,0.9351876539796766,0.8682103675181767,0.8681829087863734,0.6583593659608932,0.654772648385977,-0.0035867175749161317,True,True,False,False,perfect_if_both_empty,0.7168724279835391,0.7002028397565923,0.7084395885587184,0.08940201302545885,22.627416997969522,4.881451593206382
water_body_8420,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8420.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8420.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8420.png,246,263,0.45,10.510647773742676,7769,1604,3804,51521,0.5895879183425666,0.7418122791941182,0.8288701589672464,0.6713038970016417,0.9698070588235295,0.9164116355992458,0.8205554779125857,0.6980806930411527,0.6926009450659601,0.17887724504621472,0.14487310272342266,-0.03400414232279206,True,True,False,False,perfect_if_both_empty,0.9958333333333333,0.6181394671713495,0.7627933827207635,0.22680944394271707,15.0,3.026603962143899
water_body_8421,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8421.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8421.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8421.png,122,131,0.45,10.510647773742676,12811,714,381,2076,0.921257011362002,0.9590148594527829,0.9472088724584103,0.9711188599151,0.7440860215053764,0.9314854210987361,0.8576024407102383,0.7526909213316083,0.7505215225507559,0.825428607183081,0.8462645476160681,0.020835940432987088,True,True,False,False,perfect_if_both_empty,0.8721590909090909,0.8011794439764112,0.8351638606844489,0.16297662976629768,7.0710678118654755,1.8009249219152743
water_body_8422,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8422.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8422.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8422.png,178,191,0.45,10.510647773742676,6652,2081,4503,20762,0.5025687518887881,0.668946098149638,0.7617084621550441,0.5963245181532945,0.9088998818018649,0.8063415495029119,0.7526121999775797,0.5429430679049547,0.5349387105217793,0.3281075357373963,0.25686805106182714,-0.07123948467556918,True,True,False,False,perfect_if_both_empty,0.9542060726729716,0.4819753810082063,0.6404536616986493,0.1608621369430937,23.021728866442675,4.979429675315417
water_body_8423,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8423.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8423.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8423.png,147,157,0.45,10.238951683044434,15596,1246,1459,4778,0.8521938691874761,0.9201994276779656,0.9260182876142976,0.9144532395192025,0.7931606905710491,0.8827938818839638,0.8538069650451259,0.6998097900307614,0.6996139980839852,0.7389834914857663,0.72975432211101,-0.009229169374756263,True,True,False,False,perfect_if_both_empty,0.9739130434782609,0.6206686930091185,0.758164127894449,0.23108108108108108,10.44030650891055,2.382704799400703
water_body_8425,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8425.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8425.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8425.png,364,390,0.45,10.238951683044434,103237,30541,2357,5825,0.7583428214639879,0.8625653794094548,0.7717038676015489,0.9776786559842415,0.1601770884892482,0.7682586644125106,0.5689278722367449,0.25820828250635486,0.18480567396522624,0.7438292476754015,0.9423640462102001,0.1985347985347986,True,True,False,False,perfect_if_both_empty,0.85237439779766,0.12742217777222153,0.22170194253126838,0.05434552759568619,61.98386886924694,23.63730209668827
water_body_8427,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8427.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8427.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8427.png,328,352,0.45,10.238951683044434,55704,28303,6710,24739,0.6140414696253182,0.7608744647284201,0.6630875998428702,0.8924920690870638,0.46640398175031106,0.6967416158536586,0.6794480254186874,0.4017523958058927,0.3702112707120664,0.5405868902439024,0.727610518292683,0.1870236280487806,True,True,False,False,perfect_if_both_empty,0.8546141137597356,0.29014453621346886,0.43321204113042916,0.08081995518166121,26.0,8.020278390419506
water_body_8429,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8429.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8429.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8429.png,248,266,0.45,10.238951683044434,28739,1613,1906,33710,0.8909107818215637,0.9423086381297441,0.9468568792830785,0.9378038831783325,0.9543357019505705,0.9466559544021343,0.9460697925644515,0.8927403928831577,0.8927047673466167,0.46454341498908563,0.4601018675721562,-0.0044415474169294256,True,True,False,False,perfect_if_both_empty,0.8663257852447042,0.6634349030470914,0.7514257200357397,0.11611746245236494,9.055385138137417,2.9749779717866183
water_body_843,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_843.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_843.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_843.png,316,533,0.45,10.178031921386719,127777,2333,2238,36080,0.9654622661468251,0.9824276790004806,0.9820690185227884,0.9827866015459754,0.9392653528753286,0.9728608069917116,0.961025977210652,0.9228571493560602,0.922855963220697,0.7719322202959128,0.7724962595292945,0.0005640392333816635,True,True,False,False,perfect_if_both_empty,0.8916349809885932,0.6799531066822978,0.7715380131804174,0.10999240121580547,7.0,2.2329257504812428
water_body_8430,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8430.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8430.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8430.png,458,79,0.45,10.178031921386719,3691,531,22225,9735,0.139562143154233,0.24493994292919238,0.874230222643297,0.14242167001080414,0.9482758620689655,0.3710684870930297,0.5453487660398848,0.12735546493770825,0.05536920667986077,0.7162677574484551,0.1166878558399204,-0.5995799016085347,True,True,False,False,perfect_if_both_empty,0.8579474342928661,0.21073067419696434,0.33835415887685305,0.10410060142154183,35.77708763999664,13.091059818635557
water_body_8432,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8432.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8432.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8432.png,138,150,0.45,10.178031921386719,7136,1060,1440,11064,0.7405562474055625,0.8509420462675888,0.8706686188384578,0.832089552238806,0.9125701088749587,0.8792270531400966,0.8723298305568823,0.7500629627161473,0.7495191348213766,0.41429951690821254,0.39594202898550723,-0.018357487922705307,True,True,False,False,perfect_if_both_empty,0.9425925925925925,0.663983199159958,0.7791299337971179,0.20655838185718664,6.708203932499369,2.018556727849034
water_body_8433,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8433.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8433.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8433.png,226,244,0.45,10.178031921386719,4066,2915,26774,21389,0.12045622870685824,0.21501282356362866,0.582438046125197,0.13184176394293126,0.8800608953258723,0.46160960394603223,0.5059513296344018,0.017771516130400435,0.010781139753896723,0.5592630204555346,0.12659582184825185,-0.4326671986072827,True,True,False,False,perfect_if_both_empty,0.8154235145385588,0.17418617932609937,0.28705358771385836,0.08652060898626067,40.0,14.228711739486497
water_body_8435,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8435.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8435.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8435.png,109,118,0.45,10.26972770690918,7069,957,1024,3812,0.7811049723756907,0.8771015571685589,0.8807625218041366,0.8734709007784505,0.7993289997903125,0.8459804074016483,0.8363999502843815,0.670905923347813,0.6708643537732616,0.6292178510340538,0.6240087078214896,-0.00520914321256416,True,True,False,False,perfect_if_both_empty,0.9988726042841037,0.648184303006638,0.7861945023688575,0.20643806857942618,8.401606831187346,2.1572344534095302
water_body_8436,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8436.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8436.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8436.png,230,250,0.45,10.26972770690918,28331,1743,2556,24870,0.8682500766166105,0.9294795032889881,0.9420429606969475,0.9172467381098844,0.934505692706572,0.9252347826086956,0.9258762154082283,0.8502983359821742,0.8499559527236777,0.5371652173913043,0.5230260869565218,-0.014139130434782543,True,True,False,False,perfect_if_both_empty,0.989242282507016,0.625648913670448,0.7665140052437002,0.20410172272354388,11.0,2.4228622294438265
water_body_8437,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8437.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8437.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8437.png,69,74,0.45,10.26972770690918,4678,147,135,146,0.9431451612903226,0.9707408175970118,0.9695336787564767,0.9719509661333887,0.49829351535836175,0.9447708578143361,0.7351222407458753,0.4795828341286923,0.4794651681851283,0.9426165295730513,0.9449667058362711,0.002350176263219761,True,True,False,False,perfect_if_both_empty,1.0,0.864376130198915,0.92725509214355,0.44574290484140233,3.0,0.7501770378695224
water_body_8439,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8439.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8439.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8439.png,629,674,0.45,10.26972770690918,240161,12460,8970,162355,0.9180782213455356,0.9572896570417258,0.9506771012702824,0.9639948460849914,0.9287246517747333,0.949451109339397,0.9463597489298623,0.8955156046246864,0.8953856284073785,0.5876479551641011,0.5958801356776571,0.008232180513556009,True,True,False,False,perfect_if_both_empty,0.588318863456985,0.411327539706323,0.4841546969064593,0.05892635355812135,56.32272992745751,13.185086766412828
water_body_844,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_844.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_844.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_844.png,220,371,0.45,10.187432289123535,51316,539,4370,25395,0.912690084481992,0.9543522935438576,0.989605631086684,0.9215242610350897,0.9792164725842524,0.9398554275912766,0.950370366809671,0.8712831296979765,0.8665448494484244,0.6822592501837785,0.6353222249448665,-0.04693702523891208,True,True,False,False,perfect_if_both_empty,0.893348623853211,0.3512813875226508,0.5042731434407588,0.048726467331118496,23.278726963272582,6.74183166720493
water_body_8440,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8440.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8440.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8440.png,306,329,0.45,10.187432289123535,40782,1906,6595,51391,0.8275064423837835,0.9056126131127519,0.9553504497751124,0.860797433353737,0.9642381372309886,0.915559131454,0.9125177852923628,0.8332845968593262,0.8295956044205356,0.47059816834535234,0.4240220911059459,-0.04657607723940643,True,True,False,False,perfect_if_both_empty,0.9838854073410922,0.642964446670005,0.7777034063199327,0.1824791629721582,8.95820393249937,2.3496729732805486
water_body_8441,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8441.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8441.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8441.png,156,167,0.45,10.187432289123535,13529,3780,1520,7223,0.7185193053268893,0.8362074293837691,0.7816165000866602,0.898996611070503,0.6564573298191403,0.7965607247044373,0.7777269704448216,0.5810201602507269,0.5712261918690903,0.577652387532627,0.6644019653001689,0.08674957776754189,True,True,False,False,perfect_if_both_empty,0.9455645161290323,0.49526315789473685,0.6500475757013365,0.1467772814294831,13.038404810405298,3.506204274169856
water_body_8444,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8444.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8444.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8444.png,213,227,0.45,10.187432289123535,31032,5847,3737,7735,0.7640338782745716,0.8662349263063868,0.8414544862930123,0.8925191981362708,0.569503754969813,0.8017827966329548,0.7310114765530419,0.48812649055651824,0.4849785467254751,0.7190957787843064,0.7627350003102314,0.04363922152592503,True,True,False,False,perfect_if_both_empty,0.9774590163934426,0.4200695047784535,0.587609796490334,0.11644657863145258,16.15549442140351,4.6110093827214005
water_body_8446,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8446.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8446.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8446.png,138,148,0.45,10.176383972167969,1093,522,789,18020,0.45465890183028285,0.6251072347726623,0.676780185758514,0.5807651434643996,0.9718476971200518,0.9358108108108109,0.7763064202922256,0.5922975734110283,0.5902314200316395,0.09214649432040736,0.07907363885624755,-0.013072855464159816,True,True,False,False,perfect_if_both_empty,1.0,0.7888026607538803,0.8819336845367214,0.2973826714801444,5.0,1.2381735016478967
water_body_8447,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8447.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8447.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8447.png,323,346,0.45,10.176383972167969,27697,2996,3723,77342,0.8047710367271037,0.8918261877545763,0.9023881666829571,0.8815085932527053,0.9627075605566482,0.9398790243204066,0.9221080769046768,0.8503170611556617,0.850205366737644,0.28114318438053654,0.27463805723080226,-0.00650512714973428,True,True,False,False,perfect_if_both_empty,0.9912528216704289,0.6971797323135756,0.8186070272532936,0.21130770795200327,8.94427190999916,2.353141875833422
water_body_8448,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8448.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8448.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8448.png,392,418,0.45,10.176383972167969,48415,3274,5918,106249,0.8404360581179371,0.9133010129973025,0.9366596374470391,0.8910790863747631,0.9701067355715238,0.9439019626989552,0.9305929109731435,0.8724685125645336,0.8718758160108477,0.33158993262376724,0.315453813104189,-0.016136119519578218,True,True,False,False,perfect_if_both_empty,0.9809299335761731,0.6707848191271887,0.7967391548612149,0.21762411076264054,14.560219778561036,2.813967460006266
water_body_8449,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8449.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8449.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8449.png,254,271,0.45,10.176383972167969,12117,1434,3514,51769,0.710049809551714,0.8304434240285107,0.8941775514722161,0.7751903269144649,0.9730466327086819,0.9281169189644652,0.8741184798115733,0.7883500966803401,0.7851274946884056,0.22708254641601533,0.19686492140511958,-0.030217625010895754,True,True,False,False,perfect_if_both_empty,0.9976878612716763,0.6362490149724193,0.7769919734515051,0.22633744855967078,23.0,3.440391582090568
water_body_8450,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8450.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8450.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8450.png,351,378,0.45,9.938440322875977,65335,3330,4821,59192,0.8890809133712544,0.9412840996679177,0.9515036772737202,0.9312817150350647,0.9467387479607178,0.9385655496766608,0.9390102314978912,0.8771051795298004,0.8768827214044734,0.5287688991392695,0.5175311656793138,-0.011237733459955712,True,True,False,False,perfect_if_both_empty,0.9754172304916554,0.7340163530686632,0.837671852397601,0.2188701320407822,5.830951894845301,2.2226621048919966
water_body_8453,train,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8453.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8453.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_8453.png,175,179,0.45,9.938440322875977,13877,3002,2801,11645,0.7051321138211382,0.827070357898501,0.8221458617216659,0.8320542031418635,0.7950433535877655,0.8147486033519553,0.8135487783648145,0.6276741922741457,0.6276219794250212,0.5324181963288108,0.5388347964884278,0.006416600159616981,True,True,False,False,perfect_if_both_empty,0.9797145003756574,0.3210557709513868,0.48362574262934693,0.1174916573971079,29.0,7.897344624316209
